lwage1 lwage2 lwage3 lwage4 lwage5 mar1 mar2 mar3 mar4 mar5 male edu1 edu2 edu3 edu4 edu5 urb1 urb2 urb3 urb4 urb5
.97455966 1.5161384 1.5023204 1.6160313 1.5755672 0 0 0 0 0 1 11 12 12 12 12 0 0 0 0 0
1.8325815 1.1963681 1.1761047 1.2376301 1.2963343 0 0 0 0 0 0 12 13 14 15 15 0 1 1 1 0
1.8885837 -.22833574 2.043205 2.2831798 2.3363731 1 1 1 1 1 1 16 16 16 16 16 1 1 1 1 1
2.0794415 1.3442882 1.7966812 1.6473927 1.5935858 0 0 0 0 0 1 16 16 16 16 16 0 1 1 1 1
2.4748564 2.3658395 2.5065842 2.589087 2.6993155 0 1 1 1 1 1 17 18 18 18 18 1 1 1 1 1
2.0412202 2.0374353 2.0527632 2.0816002 2.1115289 1 1 1 1 1 0 17 17 17 17 17 0 0 0 0 0
1.876407 1.7905753 1.8505057 1.8598447 1.91074 0 0 0 0 0 0 16 16 16 16 16 1 1 1 1 0
2.0592389 1.899609 1.9632624 2.041935 2.0823848 1 1 1 1 1 0 16 16 16 16 16 0 0 0 0 0
1.6677068 1.6257007 .54928011 1.0222087 1.1682824 1 1 1 1 1 0 12 12 12 12 12 0 0 1 1 1
1.2527629 1.2797496 1.2919811 1.2953626 1.2495853 0 0 0 0 0 0 12 12 12 12 12 0 0 0 0 0
1.2089603 1.7497534 1.6549972 1.6761352 1.0797796 0 0 0 0 0 0 13 14 14 15 16 1 1 1 1 1
1.3862944 1.3442882 1.2208048 1.5891238 1.2240738 0 0 0 0 0 0 11 11 11 11 11 1 1 1 1 1
1.1314021 1.4620713 1.7151011 1.6761352 1.7034007 0 0 0 0 0 1 9 9 9 9 9 1 1 1 1 1
2.1222615 2.0814521 2.325772 2.4607973 2.3673251 0 0 0 0 1 0 15 15 15 15 15 1 1 1 1 1
1.2383742 1.3442882 1.6655607 1.7561778 1.9502608 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.6695918 1.6443928 1.6317195 1.7623129 1.7773943 0 0 1 1 1 0 12 12 12 12 12 1 1 1 1 1
1.6094379 1.160966 1.5327796 1.4938136 1.2571136 0 0 0 0 0 0 12 12 12 12 12 1 1 1 1 1
1.3862944 1.6181248 1.5327796 1.8302858 2.1734042 0 1 1 1 1 1 10 10 10 10 10 1 1 1 1 1
1.3862944 1.9728968 2.1205664 1.9638172 1.9502608 0 0 0 0 0 0 9 9 9 9 9 1 1 1 0 1
1.6094379 1.9728968 2.2259266 1.4938136 1.8857223 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
2.095561 2.0572379 2.0935376 2.3162332 2.4005399 1 1 1 1 1 0 16 16 16 16 16 1 1 1 1 1
1.4350845 1.986142 1.9774654 1.8514881 2.0398729 0 0 0 0 0 1 10 10 10 10 10 1 1 1 1 1
1.3217559 2.0886037 2.1205664 2.0209062 1.7892114 0 0 0 0 1 0 14 14 14 14 14 1 1 1 1 1
1.742219 -1.3513395 1.2662065 1.4938136 1.9906826 1 1 1 1 1 0 12 12 12 12 12 1 0 0 1 1
1.178655 1.5674317 1.1323019 1.1081512 1.5700978 0 0 0 0 0 1 9 9 9 9 9 1 0 0 0 1
1.8594182 2.1987035 2.4490702 2.1869607 1.9906826 0 0 0 0 0 1 9 9 9 9 9 1 1 1 1 1
1.5040774 1.5161384 1.5327796 1.421243 1.0797796 0 0 0 0 1 0 12 12 12 12 12 1 1 1 1 1
2.2353764 2.5136695 2.577991 2.5924258 2.6735733 1 1 1 1 1 0 16 16 16 16 16 0 1 1 1 1
1.3862944 1.7662826 1.6777453 1.8885547 1.905525 0 0 0 0 0 0 13 13 13 13 13 1 1 1 1 1
1.4678744 1.5224344 1.5700754 1.6627122 1.6491556 0 0 0 0 0 0 8 11 12 12 12 1 1 1 1 1
1.8325815 1.3442882 2.0923953 2.0534294 2.1734042 0 0 0 0 0 0 14 15 16 16 16 1 1 1 1 1
1.2089603 1.5472291 1.8606434 1.4938136 1.0182217 0 0 0 0 0 0 12 12 13 14 14 1 1 1 0 1
1.6677068 1.8048726 1.8373188 2.1154649 2.2522154 1 1 1 1 1 0 12 12 12 12 12 1 1 1 1 1
1.2089603 1.7905753 2.3311872 1.3194602 1.7426214 0 0 0 0 0 1 13 13 13 13 13 1 1 1 1 1
1.2809339 1.1729065 1.3702606 1.4837633 1.2571136 1 1 1 1 1 0 12 12 12 12 12 1 1 1 1 1
.039220676 1.1669542 1.2450975 1.7530962 1.8167294 0 0 0 1 1 0 12 12 12 12 12 1 1 1 1 1
1.4906543 1.4486482 1.6829221 1.4938136 2.3965478 0 1 1 1 1 0 12 12 12 12 12 1 0 0 0 1
1.4816046 1.8405076 1.8134371 1.8817934 1.995473 0 0 0 0 0 0 12 12 12 12 12 1 1 1 1 1
1.2527629 1.829796 1.8284298 .80066639 2.3965478 0 0 0 0 0 0 16 16 16 16 16 1 1 1 1 1
1.9459101 2.0210519 1.4274191 2.0465486 1.8857223 0 0 0 0 0 0 12 12 12 12 12 1 1 1 1 1
1.2837077 1.4235613 1.5327796 1.1227499 1.9502608 0 0 0 0 0 1 11 12 12 12 12 1 1 1 0 1
1.2354715 1.6275856 1.3981047 2.5054145 1.8923668 0 1 1 1 1 0 12 12 12 12 12 1 1 1 1 1
1.7917595 1.160966 1.2450975 1.2706701 1.5290473 1 1 0 0 0 0 15 15 15 15 15 1 1 1 1 1
1.2527629 1.5674317 1.4274191 1.8302858 2.3965478 0 0 0 0 0 1 17 18 19 19 19 0 0 0 1 1
1.2089603 1.1669542 1.1382544 1.2706701 1.4802572 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.8718022 1.631345 2.043205 2.1869607 2.3965478 0 1 1 1 0 0 14 14 14 14 14 1 1 1 1 1
1.2089603 1.5674317 1.2557076 2.0090296 1.2571136 1 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.6094379 2.0778573 1.161716 1.2756575 1.3748966 0 1 1 1 1 0 13 13 13 13 13 1 1 1 1 0
2.0831845 1.7905753 2.0383916 1.8992788 1.9502608 1 1 1 1 1 1 12 12 12 12 12 0 0 0 0 0
1.0986123 1.6717918 1.7812009 2.1869607 2.7330201 0 1 1 1 1 1 12 12 12 12 12 1 1 1 1 1
1.2527629 1.9795414 2.1682975 2.1143901 2.6496384 0 0 0 0 0 1 12 13 14 15 16 1 1 1 1 1
1.7749524 1.7227247 1.9207593 1.7406737 1.7773943 1 1 1 1 1 0 12 12 12 12 12 1 1 1 1 1
1.2947272 1.5674317 1.0417565 1.2376301 1.6252229 0 0 0 0 0 1 12 12 12 12 12 1 1 1 0 1
1.2089603 1.1963681 1.161716 .83216506 1.3247722 0 0 0 0 0 0 14 14 14 14 14 1 1 1 1 1
2.2772672 1.9458681 2.0969563 2.1325047 2.2732496 0 0 0 0 0 1 16 16 16 16 16 1 1 1 1 1
1.0331844 1.0053128 1.1323019 1.0222087 1.0797796 0 0 0 0 0 0 10 10 10 10 10 0 0 0 1 1
1.2527629 .99473065 1.1382544 1.1081512 .8528977 0 1 1 1 1 0 10 10 10 10 10 1 1 1 1 0
1.2809339 2.3093691 1.8209616 1.9638172 2.5788693 0 1 0 0 0 1 14 14 14 14 14 1 1 1 1 1
1.2089603 1.252721 1.309636 1.4958116 1.3455822 0 0 0 0 0 0 13 14 15 15 15 1 1 1 1 1
1.2089603 1.1934654 1.1172642 .69530588 .49675766 0 0 0 0 0 0 10 10 10 10 10 1 1 1 1 1
2.3369865 2.3801382 2.4867513 2.5148246 2.7075558 0 0 0 0 0 0 15 15 15 16 17 1 1 1 1 1
1.3862944 1.7497534 2.0716093 1.6761352 1.6625787 0 0 0 0 0 0 12 12 12 12 12 0 0 0 0 1
1.4350845 1.4508978 1.4537363 1.4255347 2.2623305 0 0 0 0 0 1 12 12 12 12 12 0 0 0 0 1
2.8136108 1.1669542 .48295745 1.4938136 1.6200191 0 0 0 0 1 0 12 13 14 15 15 0 0 0 0 1
.91629076 1.494861 1.4602089 1.093336 1.5846171 0 0 0 0 0 0 10 10 10 10 10 1 1 1 1 1
1.5040774 1.1669542 1.5327796 1.307484 1.1978942 0 0 0 0 0 0 12 12 12 12 12 1 1 1 1 1
1.3987169 1.2107568 1.4919577 2.0090296 2.1853328 0 0 0 0 0 1 15 15 15 15 15 1 1 1 1 1
1.3217559 1.1669542 .78623152 1.7169572 1.9120395 0 0 0 1 1 1 12 12 12 12 12 0 0 1 0 1
2.1222615 2.1552184 2.2148659 2.0760293 1.8857223 1 1 1 1 0 1 12 12 12 12 12 1 1 1 0 1
1.7491999 1.7210108 1.7267003 1.9397807 1.7426214 1 1 1 0 0 0 12 12 12 12 12 1 1 1 1 1
1.658228 .76892406 1.1761047 1.2453523 1.1925751 1 0 0 1 1 0 12 12 12 13 13 1 1 1 0 0
1.2089603 1.1669542 1.8692518 2.5191381 2.6346195 0 0 0 0 0 1 13 14 15 16 17 0 0 0 1 1
1.3862944 1.0364034 1.309636 1.2706701 1.3455822 0 0 0 0 0 1 12 13 13 13 14 1 1 0 0 1
1.1600209 1.4840502 1.5023204 1.4425203 1.4289639 0 0 0 0 0 0 12 12 12 12 12 0 0 1 1 1
1.7817092 1.9728968 1.7234 1.6660849 1.4802572 0 0 0 0 0 0 12 12 12 12 12 1 1 1 1 1
1.658228 1.741385 1.7874217 1.7864832 1.7803617 1 1 1 1 1 0 14 14 14 14 14 1 1 1 1 1
1.5475625 1.1669542 1.1323019 1.388453 1.1978942 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.6733512 1.5674317 1.3608043 1.9125239 1.9477576 0 0 0 0 1 1 13 13 13 13 13 1 1 1 1 1
1.9095426 2.0547841 2.069273 2.0760293 2.1040542 0 0 0 0 0 0 12 12 12 12 13 1 1 1 1 1
1.442202 1.4212493 1.4406642 1.6177995 1.7578889 0 0 0 1 1 1 12 12 12 12 12 1 1 1 1 1
1.2029723 1.5674317 1.6280898 1.9638172 1.1925751 0 0 0 0 0 1 10 10 10 10 10 1 1 1 1 1
-.10536055 1.0123057 .85943502 1.1081512 1.0797796 0 0 0 1 1 0 9 9 9 9 9 1 1 1 1 1
1.6094379 1.0566062 1.309636 1.9638172 1.6625787 0 0 0 1 0 1 8 8 8 8 8 1 1 0 1 1
1.5892352 1.6663717 1.6914914 1.7638408 2.0680437 1 1 1 1 1 1 12 12 12 12 12 1 1 1 1 1
1.6094379 2.0572379 2.0774267 2.1809428 2.2373176 0 1 1 1 1 1 12 12 12 12 12 1 1 1 1 1
1.2089603 1.4049128 1.7430406 1.7561778 1.4802572 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.2669476 1.1669542 1.4428549 1.4674697 1.5347453 0 0 0 0 0 0 15 16 16 16 16 1 1 1 1 1
1.3711808 1.252721 1.2180688 1.2061316 1.2571136 0 0 0 1 1 0 12 12 12 12 12 1 1 1 1 1
1.0986123 1.1519163 1.4666398 1.4016984 1.5290473 0 0 0 0 0 0 12 12 12 12 12 1 1 1 1 1
2.3174736 1.8763859 1.3220586 1.388453 1.5755672 1 0 0 0 0 0 12 12 12 12 12 1 1 0 1 1
1.6094379 1.5593996 1.7654773 1.9242965 1.91074 1 1 1 1 0 1 12 12 12 12 12 1 1 1 1 1
1.5040774 1.5674317 1.755923 1.6761352 1.7034007 0 0 0 0 0 1 12 12 12 12 12 1 1 0 0 0
1.5040774 1.8541132 1.6478925 1.7561778 2.0647049 0 0 0 0 0 1 14 15 15 15 15 1 1 1 1 1
1.3737156 1.3665389 1.309636 1.7328305 1.6165347 0 0 0 0 0 0 15 15 15 15 15 1 1 1 1 1
1.5325569 1.5161384 1.4919577 1.4938136 1.5290473 1 0 0 0 0 1 10 12 12 12 12 1 1 1 1 1
1.1724821 1.1669542 1.309636 1.388453 1.2571136 1 1 1 1 1 0 12 12 12 12 12 1 1 1 1 1
1.8325815 1.2249414 .91288286 1.2114507 1.4012139 0 0 0 0 0 0 12 12 12 12 12 0 0 0 0 0
1.2267123 1.4753165 1.5327796 1.8115398 1.5755672 0 0 0 0 0 0 14 14 14 14 14 1 1 1 1 1
1.2089603 1.3442882 1.9382447 .83988708 1.8857223 0 0 0 0 0 1 12 12 12 12 12 0 1 1 1 1
1.178655 1.5674317 1.309636 1.8259909 1.9663801 0 0 0 0 0 0 12 13 14 15 15 1 1 1 1 1
1.1693814 1.741385 1.8104113 1.8858557 2.0108855 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.446919 1.5573814 1.3702606 1.1680834 1.4802572 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
2.0149031 2.3160136 -.018389493 2.2106771 2.3965478 0 0 0 0 0 0 13 13 13 13 13 1 1 1 1 1
1.2947272 1.3567108 1.2714148 1.4383008 1.9810325 0 0 0 0 0 0 14 15 15 16 16 1 1 1 1 1
2.0554049 2.2352612 2.3437097 2.3047438 1.3177382 0 0 1 1 1 1 12 12 12 12 12 0 1 1 1 1
1.2669476 1.1669542 1.3171082 1.3146869 1.5252305 0 0 0 0 1 0 12 13 14 14 14 1 1 1 1 1
1.6094379 2.1462898 1.3245246 1.8187914 1.0022212 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.8870696 1.906757 2.1458006 2.2357509 2.0680437 1 1 1 1 1 1 13 13 13 14 15 1 1 1 1 1
1.3862944 1.9913914 .59628612 1.9112073 2.0398729 0 1 1 1 1 1 12 13 13 13 13 1 1 1 1 1
1.3217559 1.7985435 1.755923 1.8115398 1.7034007 0 0 0 0 0 1 10 10 10 10 10 0 0 0 1 1
2.1575594 1.9334627 1.8735284 1.8259909 1.8124344 0 1 1 1 1 1 12 12 12 12 12 1 1 1 1 1
1.8718022 -.13631679 2.3248668 2.0499949 2.0364385 0 0 0 0 0 0 15 16 16 16 16 1 0 0 0 0
2.2638443 1.4687159 2.2766199 2.4493251 2.3965478 0 0 0 1 0 0 18 18 18 18 18 1 1 1 1 1
-.47803581 1.6753889 1.8164536 1.8057003 1.8152997 0 0 0 1 1 0 16 16 16 16 16 1 1 1 1 1
1.8900954 2.1695595 1.9369104 1.8231174 1.8923668 0 0 0 0 0 0 15 15 15 15 15 1 1 1 1 1
2.3025851 1.7175745 2.3560774 2.4477854 2.6741796 1 1 1 1 1 0 17 17 18 18 18 1 1 0 0 1
2.3025851 2.7065461 1.7151011 1.6877342 1.91074 0 0 0 0 0 1 14 15 16 16 16 1 1 0 0 1
1.6233408 1.6949451 1.8269405 1.7008277 1.7921439 0 0 0 0 0 0 14 14 14 14 14 1 1 1 1 1
1.7491999 1.3835088 1.309636 1.7249254 1.2571136 0 0 0 1 1 1 12 12 12 12 12 1 1 1 1 1
2.2375131 2.0005121 1.77337 1.4938136 2.3157716 0 0 0 0 0 0 12 13 13 13 13 1 1 1 1 1
1.7833912 1.7037094 1.8104113 1.8952707 1.5953701 0 0 0 0 0 0 12 12 12 12 12 1 1 1 1 1
.37156358 .65114099 .32880679 1.5891238 .96943152 0 0 0 0 0 1 10 10 10 10 10 1 1 1 1 1
1.0784096 1.2797496 .61648881 1.4233911 .56895393 0 1 1 1 1 0 5 5 5 5 5 1 1 1 1 1
1.5686159 1.4620713 1.309636 1.3499433 .78710997 1 0 1 0 0 1 9 9 9 9 9 1 1 1 1 1
1.2527629 1.2107568 1.2765962 1.5891238 1.2571136 0 0 0 0 1 1 10 10 10 10 10 1 1 1 1 1
1.2089603 1.4620713 1.3343287 1.1285304 1.2394587 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
2.5257287 1.899609 2.0238106 1.9059232 2.1336234 0 0 0 0 0 1 13 13 13 13 13 1 1 1 1 1
1.7491999 1.6627419 2.1349075 1.6761352 1.1925751 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.6882491 2.0005121 2.0201318 2.0173578 2.0410151 1 1 1 1 1 0 11 11 11 11 11 1 1 1 1 1
2.5257287 2.666044 2.6247029 2.648176 2.693388 0 0 0 0 1 1 14 14 14 14 14 1 1 1 1 1
1.5129271 1.7905753 2.0395973 2.041935 1.9502608 0 0 0 0 0 1 13 13 13 13 13 1 1 1 1 1
1.2089603 1.2107568 1.309636 1.925596 1.5290473 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.3609766 1.6443928 1.6097406 1.5707747 1.1235822 0 0 0 1 1 0 13 13 13 13 13 1 1 1 1 1
2.0373166 2.2029498 2.1338115 1.6711226 2.1693964 1 1 1 1 1 1 11 11 11 11 11 1 1 1 0 1
1.5368673 1.3442882 1.7462767 1.8173453 1.91074 1 1 1 0 1 0 10 10 10 10 10 1 1 1 0 1
1.7561322 1.7175745 1.7796397 1.7939181 2.1008337 0 0 0 0 1 0 12 12 12 12 12 1 1 1 1 1
1.2527629 1.3442882 1.5720003 1.3194602 1.8167294 0 0 0 0 0 0 12 12 12 12 12 1 1 1 1 1
2.5533438 2.6189525 2.631392 2.7669394 2.7891302 0 0 0 0 0 1 11 11 11 11 11 1 1 1 1 1
1.4701759 1.494861 1.5327796 1.5891238 1.8857223 1 1 1 1 0 0 13 13 14 14 14 1 1 1 1 1
1.2809339 1.2107568 1.1761047 1.2580913 1.2240738 0 0 0 0 0 0 13 13 13 13 13 1 1 1 1 1
1.3635374 1.0829234 1.1761047 1.3499433 1.8682369 0 0 0 0 1 0 11 11 11 11 11 1 1 1 1 1
2.3025851 2.2605789 1.7151011 1.9787058 1.9651494 0 0 0 0 0 0 12 13 14 14 14 0 0 1 1 1
1.5040774 1.7071937 1.7951438 1.8302858 1.9502608 0 0 0 0 0 1 6 6 6 6 6 1 1 1 1 1
1.4350845 1.5674317 1.6280898 2.1869607 1.8167294 0 0 0 0 0 1 10 10 10 10 10 1 1 1 1 1
2.4680996 2.4773018 2.5065842 2.5411327 2.5324764 1 1 1 1 1 1 14 14 14 14 14 1 1 1 1 1
1.6505798 1.6771826 1.8505057 1.7714454 1.7379954 0 0 1 1 1 0 14 14 14 14 14 1 1 1 1 1
2.0668628 2.0547841 1.7151011 2.4870653 2.5868375 0 1 1 1 1 1 11 11 11 11 11 1 1 1 1 1
1.9257075 2.0121176 2.0225859 2.1154649 1.8857223 1 1 1 1 1 0 13 13 13 13 13 1 1 1 1 1
1.4816046 1.4620713 1.5327796 1.5539676 1.6303998 0 1 1 1 1 0 12 12 12 12 12 1 1 1 1 1
1.9865035 2.1552184 2.0027833 1.9638172 2.0680437 0 0 0 0 0 1 13 13 13 13 13 1 1 1 1 1
1.9657128 1.899609 -.076658361 -.71346128 1.2571136 1 0 0 0 0 0 10 10 10 10 10 1 1 1 0 1
1.8961195 1.9728968 1.9448893 1.388453 1.9502608 0 0 0 1 1 0 14 14 14 14 14 1 1 1 1 1
.91629076 1.5369725 .15445335 3.0481615 2.2956219 1 0 0 0 1 0 16 16 16 16 16 1 1 0 0 0
1.7917595 2.0374353 2.1746335 1.5614722 1.6286771 0 0 0 0 0 1 13 14 14 14 14 1 1 1 1 1
2.2049723 2.2823405 2.1205664 1.9799366 2.0444338 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.7766458 2.0399323 2.00528 2.0499949 2.1734042 1 1 1 1 1 0 12 12 12 12 12 1 1 1 1 1
1.8702625 1.7662826 1.8254491 1.6335756 1.8518207 1 1 1 1 1 1 8 12 12 12 12 1 1 1 1 1
1.9387417 2.027385 2.0335548 2.0361381 2.0398729 1 1 1 1 1 1 9 9 9 9 9 0 0 0 0 1
1.7491999 1.812728 2.0551386 2.0816002 2.1315401 0 0 0 1 1 0 12 12 12 12 12 1 1 1 1 1
2.1400661 2.0374353 2.1479652 2.2985022 2.3235469 1 1 1 1 1 1 4 4 4 4 4 1 1 1 1 1
1.658228 1.6350904 1.6461082 1.7169572 1.3748966 0 0 0 0 0 1 9 9 9 9 9 1 1 1 1 1
1.5748465 1.6717918 2.2860806 1.9774735 1.9402105 0 0 0 0 0 0 13 13 13 13 13 1 1 1 1 1
2.2224591 2.1552184 1.9382447 2.0042391 2.2466547 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.3217559 1.3189704 1.2919811 1.3194602 1.930058 0 0 0 0 0 0 15 15 15 15 15 1 1 1 1 1
1.9095426 1.9431248 1.9180419 1.9638172 1.9810325 0 0 0 0 1 1 12 12 12 12 12 1 1 1 1 1
1.6677068 1.8967354 1.9043431 1.9638172 1.9810325 0 0 0 0 0 1 10 10 10 10 10 1 1 1 1 1
1.7227666 1.7530811 1.8012788 1.7864832 1.8210059 0 0 0 0 0 0 15 16 16 16 16 1 1 1 1 1
1.7281095 1.6124051 1.8269405 2.0291367 1.870947 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.9530276 1.9728968 1.5834727 1.3499433 3.0171244 0 0 0 0 0 1 12 12 12 12 13 0 0 0 0 0
1.7263316 1.9979146 1.7780759 1.2855586 1.6217567 0 0 0 0 0 0 12 12 12 12 12 0 0 0 0 0
2.1758876 2.2187147 2.3437097 2.2555535 2.2335582 0 1 1 0 1 1 12 12 12 12 12 0 0 0 0 0
1.9050881 1.7662826 1.8387926 1.093336 1.4394352 1 1 1 1 1 0 8 8 8 8 8 0 0 0 0 0
1.8453002 2.150764 2.0176718 2.2309778 2.2174213 0 0 0 1 1 1 14 14 14 14 14 0 1 0 1 1
1.5260563 1.2107568 1.9382447 2.3371034 2.0132356 1 0 0 0 0 1 12 12 12 12 12 0 0 1 1 1
1.3862944 1.5674317 1.309636 .93169463 1.4012139 0 0 0 0 0 1 11 11 11 11 11 1 1 1 1 1
1.2089603 1.1366488 1.1703739 1.0443966 .96943152 0 0 0 0 0 1 13 13 15 15 15 1 1 1 1 1
1.8325815 1.7711886 1.8918517 1.8259909 1.9882789 1 1 1 1 1 1 8 8 8 8 8 1 1 1 1 1
1.2383742 1.9728968 1.309636 1.6035645 2.2876253 1 1 1 1 1 1 12 12 12 12 12 1 1 1 1 1
1.2809339 1.5813346 1.755923 1.1371386 1.9364153 0 0 1 1 1 0 12 12 12 12 12 0 0 1 1 1
1.2089603 1.1669542 1.3367647 1.093336 1.6692232 0 0 0 0 0 0 12 13 14 14 16 1 1 1 0 1
1.704748 1.4327569 1.7827598 1.6761352 1.8989675 0 0 0 0 0 1 13 13 13 13 13 1 1 1 0 1
1.7664417 2.0897906 2.2259266 2.1143901 2.0680437 0 1 1 1 1 1 13 13 13 13 13 1 1 1 1 1
2.0943301 2.3093691 2.0923953 2.0715499 2.1008337 0 0 0 0 0 0 15 15 15 15 15 1 1 1 1 1
1.3506671 1.5950469 1.6461082 1.4938136 2.1971209 0 0 0 0 0 0 14 14 16 16 18 1 1 1 1 1
1.2947272 1.3189704 1.2530657 1.388453 1.3748966 0 0 0 0 0 1 8 8 8 8 8 0 0 0 0 0
1.9671124 1.8967354 1.911216 1.8722501 1.905525 1 1 1 1 1 0 12 12 12 12 12 0 0 0 0 0
1.3862944 1.8601013 1.8417338 2.024442 2.7295856 1 1 1 1 1 1 12 12 12 12 12 1 1 1 1 1
1.6992786 1.5833051 1.4094813 1.4550728 2.0812891 1 1 1 1 1 0 14 14 14 14 14 0 0 0 1 1
1.0296195 1.1669542 1.1323019 1.2706701 1.2571136 0 0 0 0 0 0 12 13 14 15 16 1 1 1 1 1
1.5769148 1.6462429 1.755923 1.8302858 1.9002824 0 0 0 0 0 0 14 14 14 14 14 1 1 1 1 1
-.1625189 1.1729065 1.1382544 1.1371386 1.3748966 0 0 0 0 0 0 12 12 12 12 12 0 0 0 0 0
1.3987169 1.4620713 1.5777529 1.4233911 1.3614736 1 1 1 1 1 0 11 11 11 11 12 0 0 0 0 0
1.8625286 .93631995 1.4229647 2.0453973 2.1754024 1 1 1 1 1 0 12 12 13 14 14 0 0 0 0 0
1.9021075 1.9702266 2.0503821 2.0361381 2.2335582 1 1 1 1 1 1 12 12 12 12 12 0 0 0 0 0
.69314718 1.1669542 1.4814863 1.8302858 1.5590682 0 0 0 0 0 1 10 11 11 11 11 0 0 0 0 0
1.5706971 1.6275856 1.1323019 1.2706701 1.6165347 0 0 0 0 0 0 12 12 12 12 12 0 0 0 0 0
1.2089603 1.1963681 1.4049462 1.720152 1.905525 0 0 0 0 0 1 10 11 12 12 12 0 0 0 0 0
1.2296406 .90189976 1.413996 1.6177995 1.8573228 0 0 0 0 0 0 16 16 16 16 16 0 1 1 1 1
1.4182774 1.2389276 1.4274191 1.1371386 1.4702067 0 0 0 0 0 1 10 11 11 11 12 1 1 1 1 1
1.8718022 1.7905753 1.8692518 1.6761352 1.9502608 1 1 1 1 1 0 14 14 14 14 14 1 1 1 1 1
1.2089603 1.7175745 1.6863586 1.7561778 1.7729268 0 0 0 0 0 0 15 15 15 15 15 1 1 1 1 1
1.446919 1.3689808 1.5327796 1.7169572 1.7979833 0 0 1 1 1 1 12 12 12 12 12 1 1 1 1 1
1.3862944 1.306067 .61648881 .58251035 1.1925751 0 0 0 0 0 0 14 14 14 14 14 1 1 1 1 1
1.453953 1.6350904 1.808895 1.7561778 1.5755672 1 1 1 1 0 1 16 16 16 16 16 1 1 1 1 1
1.3217559 1.1669542 1.4274191 1.4938136 1.0339701 0 0 0 0 0 1 11 11 11 11 11 1 1 1 1 1
.91629076 1.2107568 .97066063 1.093336 1.0797796 0 0 0 0 0 1 13 13 13 13 13 1 1 1 1 1
1.2527629 1.2107568 1.1761047 1.131408 1.1925751 1 1 1 1 1 0 10 10 10 10 10 0 0 0 0 0
1.5789787 1.306067 1.2450975 1.4425203 1.4559644 0 1 1 1 1 0 12 12 12 12 12 1 1 1 1 1
1.7083778 1.8282564 1.8848439 1.9725292 2.066932 0 0 0 0 0 1 13 13 13 13 14 0 0 0 0 0
1.2089603 1.7825431 .93494254 .32263058 1.0797796 0 0 0 0 0 0 12 12 12 12 12 1 1 1 1 1
2.5486636 2.4980197 2.432941 2.5529919 2.5005474 0 0 0 0 0 1 13 13 14 15 15 1 1 1 1 1
1.7630169 2.0082641 1.9736118 1.9897286 2.0680437 1 1 1 1 1 1 12 12 12 12 12 1 1 1 1 1
1.5040774 1.2929949 1.6097406 1.6370478 1.2842423 1 1 1 1 1 0 12 12 12 12 12 0 0 0 0 0
1.2237755 1.5328403 1.4162457 1.4938136 1.719274 1 1 1 1 1 0 14 14 14 14 14 1 1 1 1 1
2.4630017 2.5753896 2.5822015 2.484098 2.6193714 0 0 0 0 0 1 14 14 14 14 14 0 0 0 0 0
1.3862944 1.5674317 1.5023204 1.5330342 1.5000597 0 0 0 1 1 0 15 16 16 16 16 1 1 1 1 1
1.8325815 2.1236131 1.8721049 2.0161724 1.8857223 0 0 0 0 0 1 15 15 15 16 16 1 1 1 1 0
1.3217559 1.2107568 1.4274191 1.3950977 1.2939276 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
0 1.5674317 1.2450975 1.2706701 1.3837463 0 1 1 1 1 1 10 10 10 10 10 1 1 1 0 1
1.5454326 1.4620713 1.4274191 1.5891238 1.5953701 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.4231083 1.6104912 1.7151011 1.9762398 1.6625787 0 0 0 0 0 1 13 13 14 14 14 1 1 1 1 1
1.2809339 1.3835088 1.4274191 1.5799912 1.8586936 0 0 0 0 0 0 13 14 15 15 15 1 1 1 1 1
.3220835 2.7710044 1.1761047 1.3545516 1.2769163 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
1.3350011 1.3442882 1.3488567 1.7759805 1.2188923 1 0 0 0 0 0 13 13 13 13 13 1 1 1 1 1
0 1.7905753 1.7067329 1.7169572 2.0557463 0 0 0 0 0 0 14 15 15 16 16 1 1 1 1 1
1.2527629 1.2797496 1.2450975 1.1371386 1.1235822 0 0 0 0 0 1 12 12 12 12 12 1 1 1 1 1
